183	1662	011001111110	0x7e,0x06,0x0	3176
184	2526	100111011110	0xde,0x09,0x0	4736
185	3347	110100010011	0x13,0x0d,0x0	6423
186	1439	010110011111	0x9f,0x05,0x0	2637
187	2525	100111011101	0xdd,0x09,0x0	4735
188	2723	101010100011	0xa3,0x0a,0x0	5243
189	2537	100111101001	0xe9,0x09,0x0	4751
190	1964	011110101100	0xac,0x07,0x0	3654
191	2022	011111100110	0xe6,0x07,0x0	3746
192	1677	011010001101	0x8d,0x06,0x0	3215
193	2398	100101011110	0x5e,0x09,0x0	4536
194	3788	111011001100	0xcc,0x0e,0x0	7314
195	1131	010001101011	0x6b,0x04,0x0	2153
196	3402	110101001010	0x4a,0x0d,0x0	6512
197	3850	111100001010	0x0a,0x0f,0x0	7412
198	1959	011110100111	0xa7,0x07,0x0	3647
199	2034	011111110010	0xf2,0x07,0x0	3762
200	3954	111101110010	0x72,0x0f,0x0	7562
201	3297	110011100001	0xe1,0x0c,0x0	6341
202	2455	100110010111	0x97,0x09,0x0	4627
203	0759	001011110111	0xf7,0x02,0x0	1367
204	3389	110100111101	0x3d,0x0d,0x0	6475
205	0668	001010011100	0x9c,0x02,0x0	1234
206	3060	101111110100	0xf4,0x0b,0x0	5764
207	2546	100111110010	0xf2,0x09,0x0	4762
208	3891	111100110011	0x33,0x0f,0x0	7463
209	2238	100010111110	0xbe,0x08,0x0	4276
210	1813	011100010101	0x15,0x07,0x0	3425
211	1433	010110011001	0x99,0x05,0x0	2631
212	3046	101111100110	0xe6,0x0b,0x0	5746
213	1118	010001011110	0x5e,0x04,0x0	2136
214	2835	101100010011	0x13,0x0b,0x0	5423
215	2036	011111110100	0xf4,0x07,0x0	3764
216	1229	010011001101	0xcd,0x04,0x0	2315
217	1437	010110011101	0x9d,0x05,0x0	2635
218	2295	100011110111	0xf7,0x08,0x0	4367
219	2718	101010011110	0x9e,0x0a,0x0	5236
220	2255	100011001111	0xcf,0x08,0x0	4317
221	3686	111001100110	0x66,0x0e,0x0	7146
222	2223	100010101111	0xaf,0x08,0x0	4257
223	4002	111110100010	0xa2,0x0f,0x0	7642
224	3178	110001101010	0x6a,0x0c,0x0	6152
225	3407	110101001111	0x4f,0x0d,0x0	6517
226	1878	011101010110	0x56,0x07,0x0	3526
227	3228	110010011100	0x9c,0x0c,0x0	6234
228	0916	001110010100	0x94,0x03,0x0	1624
229	1678	011010001110	0x8e,0x06,0x0	3216
230	3793	111011010001	0xd1,0x0e,0x0	7321
231	2750	101010111110	0xbe,0x0a,0x0	5276
232	2250	100011001010	0xca,0x08,0x0	4312
233	1485	010111001101	0xcd,0x05,0x0	2715
234	1854	011100111110	0x3e,0x07,0x0	3476
235	3893	111100110101	0x35,0x0f,0x0	7465
236	3213	110010001101	0x8d,0x0c,0x0	6215
237	1393	010101110001	0x71,0x05,0x0	2561
238	1141	010001110101	0x75,0x04,0x0	2165
239	2766	101011001110	0xce,0x0a,0x0	5316
240	2826	101100001010	0x0a,0x0b,0x0	5412
241	3322	110011111010	0xfa,0x0c,0x0	6372
242	2686	101001111110	0x7e,0x0a,0x0	5176
243	3212	110010001100	0x8c,0x0c,0x0	6214
244	2873	101100111001	0x39,0x0b,0x0	5471
245	0955	001110111011	0xbb,0x03,0x0	1673
246	3452	110101111100	0x7c,0x0d,0x0	6574
247	3564	110111101100	0xec,0x0d,0x0	6754
248	0670	001010011110	0x9e,0x02,0x0	1236
249	2716	101010011100	0x9c,0x0a,0x0	5234
250	2290	100011110010	0xf2,0x08,0x0	4362
251	3765	111010110101	0xb5,0x0e,0x0	7265
252	2418	100101110010	0x72,0x09,0x0	4562
253	3809	111011100001	0xe1,0x0e,0x0	7341
254	3745	111010100001	0xa1,0x0e,0x0	7241
255	3755	111010101011	0xab,0x0e,0x0	7253
256	2878	101100111110	0x3e,0x0b,0x0	5476
257	3740	111010011100	0x9c,0x0e,0x0	7234
258	0675	001010100011	0xa3,0x02,0x0	1243
259	3027	101111010011	0xd3,0x0b,0x0	5723
260	1941	011110010101	0x95,0x07,0x0	3625
261	0814	001100101110	0x2e,0x03,0x0	1456
262	2830	101100001110	0x0e,0x0b,0x0	5416
263	0981	001111010101	0xd5,0x03,0x0	1725
264	2977	101110100001	0xa1,0x0b,0x0	5641
265	2297	100011111001	0xf9,0x08,0x0	4371
266	1469	010110111101	0xbd,0x05,0x0	2675
267	3993	111110011001	0x99,0x0f,0x0	7631
268	2674	101001110010	0x72,0x0a,0x0	5162
269	3942	111101100110	0x66,0x0f,0x0	7546
270	1838	011100101110	0x2e,0x07,0x0	3456
271	1132	010001101100	0x6c,0x04,0x0	2154
272	3369	110100101001	0x29,0x0d,0x0	6451
273	1143	010001110111	0x77,0x04,0x0	2167
274	0882	001101110010	0x72,0x03,0x0	1562
275	1230	010011001110	0xce,0x04,0x0	2316
276	1502	010111011110	0xde,0x05,0x0	2736
277	3756	111010101100	0xac,0x0e,0x0	7254
278	3351	110100010111	0x17,0x0d,0x0	6427
279	0699	001010111011	0xbb,0x02,0x0	1273
280	0765	001011111101	0xfd,0x02,0x0	1375
281	3690	111001101010	0x6a,0x0e,0x0	7152
282	0691	001010110011	0xb3,0x02,0x0	1263
283	3370	110100101010	0x2a,0x0d,0x0	6452
284	3539	110111010011	0xd3,0x0d,0x0	6723
285	1977	011110111001	0xb9,0x07,0x0	3671
286	1406	010101111110	0x7e,0x05,0x0	2576
287	3038	101111011110	0xde,0x0b,0x0	5736
288	3541	110111010101	0xd5,0x0d,0x0	6725
289	3164	110001011100	0x5c,0x0c,0x0	6134
290	1998	011111001110	0xce,0x07,0x0	3716
291	2302	100011111110	0xfe,0x08,0x0	4376
292	3921	111101010001	0x51,0x0f,0x0	7521
293	2461	100110011101	0x9d,0x09,0x0	4635
294	3211	110010001011	0x8b,0x0c,0x0	6213
295	1509	010111100101	0xe5,0x05,0x0	2745
296	0756	001011110100	0xf4,0x02,0x0	1364
297	1419	010110001011	0x8b,0x05,0x0	2613
298	2430	100101111110	0x7e,0x09,0x0	4576
299	2191	100010001111	0x8f,0x08,0x0	4217
300	1255	010011100111	0xe7,0x04,0x0	2347
301	2382	100101001110	0x4e,0x09,0x0	4516
302	1355	010101001011	0x4b,0x05,0x0	2513
303	1515	010111101011	0xeb,0x05,0x0	2753
304	2141	100001011101	0x5d,0x08,0x0	4135
305	1127	010001100111	0x67,0x04,0x0	2147
306	3235	110010100011	0xa3,0x0c,0x0	6243
307	1716	011010110100	0xb4,0x06,0x0	3264
308	0940	001110101100	0xac,0x03,0x0	1654
309	1876	011101010100	0x54,0x07,0x0	3524
310	2443	100110001011	0x8b,0x09,0x0	4613
311	2513	100111010001	0xd1,0x09,0x0	4721
312	3243	110010101011	0xab,0x0c,0x0	6253
313	3988	111110010100	0x94,0x0f,0x0	7624
314	0687	001010101111	0xaf,0x02,0x0	1257
315	0917	001110010101	0x95,0x03,0x0	1625
316	3870	111100011110	0x1e,0x0f,0x0	7436
317	2702	101010001110	0x8e,0x0a,0x0	5216
318	3996	111110011100	0x9c,0x0f,0x0	7634
319	3882	111100101010	0x2a,0x0f,0x0	7452
320	1148	010001111100	0x7c,0x04,0x0	2174
321	2959	101110001111	0x8f,0x0b,0x0	5617
322	2447	100110001111	0x8f,0x09,0x0	4617
323	3427	110101100011	0x63,0x0d,0x0	6543
324	1500	010111011100	0xdc,0x05,0x0	2734
325	2978	101110100010	0xa2,0x0b,0x0	5642
326	2807	101011110111	0xf7,0x0a,0x0	5367
327	3956	111101110100	0x74,0x0f,0x0	7564
328	1834	011100101010	0x2a,0x07,0x0	3452
329	2017	011111100001	0xe1,0x07,0x0	3741
330	0821	001100110101	0x35,0x03,0x0	1465
331	3058	101111110010	0xf2,0x0b,0x0	5762
332	0794	001100011010	0x1a,0x03,0x0	1432
333	1003	001111101011	0xeb,0x03,0x0	1753
334	2163	100001110011	0x73,0x08,0x0	4163
335	2142	100001011110	0x5e,0x08,0x0	4136
336	2699	101010001011	0x8b,0x0a,0x0	5213
337	2217	100010101001	0xa9,0x08,0x0	4251
338	1013	001111110101	0xf5,0x03,0x0	1765
339	3701	111001110101	0x75,0x0e,0x0	7165
340	0815	001100101111	0x2f,0x03,0x0	1457
341	3451	110101111011	0x7b,0x0d,0x0	6573
342	1717	011010110101	0xb5,0x06,0x0	3265
343	0919	001110010111	0x97,0x03,0x0	1627
344	3853	111100001101	0x0d,0x0f,0x0	7415
345	2647	101001010111	0x57,0x0a,0x0	5127
346	1271	010011110111	0xf7,0x04,0x0	2367
347	3546	110111011010	0xda,0x0d,0x0	6732
348	1713	011010110001	0xb1,0x06,0x0	3261
349	1518	010111101110	0xee,0x05,0x0	2756
350	2491	100110111011	0xbb,0x09,0x0	4673
351	2262	100011010110	0xd6,0x08,0x0	4326
352	2774	101011010110	0xd6,0x0a,0x0	5326
353	0829	001100111101	0x3d,0x03,0x0	1475
354	3349	110100010101	0x15,0x0d,0x0	6425
355	1004	001111101100	0xec,0x03,0x0	1754
356	2219	100010101011	0xab,0x08,0x0	4253
357	1710	011010101110	0xae,0x06,0x0	3256
358	2162	100001110010	0x72,0x08,0x0	4162
359	1637	011001100101	0x65,0x06,0x0	3145
360	3886	111100101110	0x2e,0x0f,0x0	7456
361	3926	111101010110	0x56,0x0f,0x0	7526
362	3033	101111011001	0xd9,0x0b,0x0	5731
363	2233	100010111001	0xb9,0x08,0x0	4271
364	0915	001110010011	0x93,0x03,0x0	1623
365	1486	010111001110	0xce,0x05,0x0	2716
366	0956	001110111100	0xbc,0x03,0x0	1674
367	3764	111010110100	0xb4,0x0e,0x0	7264
368	3691	111001101011	0x6b,0x0e,0x0	7153
369	2510	100111001110	0xce,0x09,0x0	4716
370	3004	101110111100	0xbc,0x0b,0x0	5674
371	1305	010100011001	0x19,0x05,0x0	2431
372	2033	011111110001	0xf1,0x07,0x0	3761
373	3247	110010101111	0xaf,0x0c,0x0	6257
374	2847	101100011111	0x1f,0x0b,0x0	5437
375	2170	100001111010	0x7a,0x08,0x0	4172
376	2229	100010110101	0xb5,0x08,0x0	4265
377	2831	101100001111	0x0f,0x0b,0x0	5417
378	3179	110001101011	0x6b,0x0c,0x0	6153
379	2956	101110001100	0x8c,0x0b,0x0	5614
380	3813	111011100101	0xe5,0x0e,0x0	7345
381	1661	011001111101	0x7d,0x06,0x0	3175
382	0997	001111100101	0xe5,0x03,0x0	1745
383	3914	111101001010	0x4a,0x0f,0x0	7512
384	2493	100110111101	0xbd,0x09,0x0	4675
385	1452	010110101100	0xac,0x05,0x0	2654
386	3820	111011101100	0xec,0x0e,0x0	7354
387	3420	110101011100	0x5c,0x0d,0x0	6534
388	2658	101001100010	0x62,0x0a,0x0	5142
389	2838	101100010110	0x16,0x0b,0x0	5426
390	2425	100101111001	0x79,0x09,0x0	4571
391	0870	001101100110	0x66,0x03,0x0	1546
392	1911	011101110111	0x77,0x07,0x0	3567
393	1484	010111001100	0xcc,0x05,0x0	2714
394	1321	010100101001	0x29,0x05,0x0	2451
395	0884	001101110100	0x74,0x03,0x0	1564
396	0927	001110011111	0x9f,0x03,0x0	1637
397	3239	110010100111	0xa7,0x0c,0x0	6247
398	2967	101110010111	0x97,0x0b,0x0	5627
399	0986	001111011010	0xda,0x03,0x0	1732
400	2133	100001010101	0x55,0x08,0x0	4125
401	2131	100001010011	0x53,0x08,0x0	4123
402	1943	011110010111	0x97,0x07,0x0	3627
403	1521	010111110001	0xf1,0x05,0x0	2761
404	1802	011100001010	0x0a,0x07,0x0	3412
405	1126	010001100110	0x66,0x04,0x0	2146
406	3677	111001011101	0x5d,0x0e,0x0	7135
407	0827	001100111011	0x3b,0x03,0x0	1473
408	1331	010100110011	0x33,0x05,0x0	2463
409	2473	100110101001	0xa9,0x09,0x0	4651
410	3981	111110001101	0x8d,0x0f,0x0	7615
411	2954	101110001010	0x8a,0x0b,0x0	5612
412	0693	001010110101	0xb5,0x02,0x0	1265
413	2281	100011101001	0xe9,0x08,0x0	4351
414	3194	110001111010	0x7a,0x0c,0x0	6172
415	2390	100101010110	0x56,0x09,0x0	4526
416	1646	011001101110	0x6e,0x06,0x0	3156
417	3345	110100010001	0x11,0x0d,0x0	6421
418	1441	010110100001	0xa1,0x05,0x0	2641
419	2222	100010101110	0xae,0x08,0x0	4256
420	1711	011010101111	0xaf,0x06,0x0	3257
421	2675	101001110011	0x73,0x0a,0x0	5163
422	0726	001011010110	0xd6,0x02,0x0	1326
423	2747	101010111011	0xbb,0x0a,0x0	5273
424	4010	111110101010	0xaa,0x0f,0x0	7652
425	2679	101001110111	0x77,0x0a,0x0	5167
426	2842	101100011010	0x1a,0x0b,0x0	5432
427	0789	001100010101	0x15,0x03,0x0	1425
428	2159	100001101111	0x6f,0x08,0x0	4157
429	2743	101010110111	0xb7,0x0a,0x0	5267
430	3157	110001010101	0x55,0x0c,0x0	6125
431	4003	111110100011	0xa3,0x0f,0x0	7643
432	1395	010101110011	0x73,0x05,0x0	2563
433	2231	100010110111	0xb7,0x08,0x0	4267
434	2393	100101011001	0x59,0x09,0x0	4531
435	3298	110011100010	0xe2,0x0c,0x0	6342
436	1913	011101111001	0x79,0x07,0x0	3571
437	3257	110010111001	0xb9,0x0c,0x0	6271
438	1814	011100010110	0x16,0x07,0x0	3426
439	1620	011001010100	0x54,0x06,0x0	3124
440	2445	100110001101	0x8d,0x09,0x0	4615
441	1805	011100001101	0x0d,0x07,0x0	3415
442	0922	001110011010	0x9a,0x03,0x0	1632
443	1277	010011111101	0xfd,0x04,0x0	2375
444	2018	011111100010	0xe2,0x07,0x0	3742
445	2282	100011101010	0xea,0x08,0x0	4352
446	1150	010001111110	0x7e,0x04,0x0	2176
447	1117	010001011101	0x5d,0x04,0x0	2135
448	2379	100101001011	0x4b,0x09,0x0	4513
449	3386	110100111010	0x3a,0x0d,0x0	6472
450	3324	110011111100	0xfc,0x0c,0x0	6374
451	2463	100110011111	0x9f,0x09,0x0	4637
452	3343	110100001111	0x0f,0x0d,0x0	6417
453	3698	111001110010	0x72,0x0e,0x0	7162
454	1147	010001111011	0x7b,0x04,0x0	2173
455	1905	011101110001	0x71,0x07,0x0	3561
456	2174	100001111110	0x7e,0x08,0x0	4176
457	2522	100111011010	0xda,0x09,0x0	4732
458	3385	110100111001	0x39,0x0d,0x0	6471
459	3862	111100010110	0x16,0x0f,0x0	7426
460	0823	001100110111	0x37,0x03,0x0	1467
461	2979	101110100011	0xa3,0x0b,0x0	5643
462	2867	101100110011	0x33,0x0b,0x0	5463
463	3530	110111001010	0xca,0x0d,0x0	6712
464	3989	111110010101	0x95,0x0f,0x0	7625
465	0894	001101111110	0x7e,0x03,0x0	1576
466	0957	001110111101	0xbd,0x03,0x0	1675
467	1634	011001100010	0x62,0x06,0x0	3142
468	1726	011010111110	0xbe,0x06,0x0	3276
469	3022	101111001110	0xce,0x0b,0x0	5716
470	3557	110111100101	0xe5,0x0d,0x0	6745
471	3325	110011111101	0xfd,0x0c,0x0	6375
472	3241	110010101001	0xa9,0x0c,0x0	6251
473	3758	111010101110	0xae,0x0e,0x0	7256
474	0852	001101010100	0x54,0x03,0x0	1524
475	1930	011110001010	0x8a,0x07,0x0	3612
476	3020	101111001100	0xcc,0x0b,0x0	5714
477	0738	001011100010	0xe2,0x02,0x0	1342
478	0933	001110100101	0xa5,0x03,0x0	1645
479	3180	110001101100	0x6c,0x0c,0x0	6154
480	0746	001011101010	0xea,0x02,0x0	1352
481	3953	111101110001	0x71,0x0f,0x0	7561
482	2474	100110101010	0xaa,0x09,0x0	4652
483	1260	010011101100	0xec,0x04,0x0	2354
484	1653	011001110101	0x75,0x06,0x0	3165
485	0930	001110100010	0xa2,0x03,0x0	1642
486	3034	101111011010	0xda,0x0b,0x0	5732
487	1940	011110010100	0x94,0x07,0x0	3624
488	1525	010111110101	0xf5,0x05,0x0	2765
489	0702	001010111110	0xbe,0x02,0x0	1276
490	2791	101011100111	0xe7,0x0a,0x0	5347
491	3561	110111101001	0xe9,0x0d,0x0	6751
492	0943	001110101111	0xaf,0x03,0x0	1657
493	1333	010100110101	0x35,0x05,0x0	2465
494	2865	101100110001	0x31,0x0b,0x0	5461
495	3678	111001011110	0x5e,0x0e,0x0	7136
496	2138	100001011010	0x5a,0x08,0x0	4132
497	1962	011110101010	0xaa,0x07,0x0	3652
498	2254	100011001110	0xce,0x08,0x0	4316
499	1379	010101100011	0x63,0x05,0x0	2543
500	0891	001101111011	0x7b,0x03,0x0	1573
501	1377	010101100001	0x61,0x05,0x0	2541
502	2772	101011010100	0xd4,0x0a,0x0	5324
503	1140	010001110100	0x74,0x04,0x0	2164
504	3353	110100011001	0x19,0x0d,0x0	6431
505	1807	011100001111	0x0f,0x07,0x0	3417
506	1341	010100111101	0x3d,0x05,0x0	2475
507	3301	110011100101	0xe5,0x0c,0x0	6345
508	2021	011111100101	0xe5,0x07,0x0	3745
509	1513	010111101001	0xe9,0x05,0x0	2751
510	2427	100101111011	0x7b,0x09,0x0	4573
511	3175	110001100111	0x67,0x0c,0x0	6147
512	4005	111110100101	0xa5,0x0f,0x0	7645
513	2253	100011001101	0xcd,0x08,0x0	4315
514	3889	111100110001	0x31,0x0f,0x0	7461
515	2785	101011100001	0xe1,0x0a,0x0	5341
516	3555	110111100011	0xe3,0x0d,0x0	6743
517	2810	101011111010	0xfa,0x0a,0x0	5372
518	1679	011010001111	0x8f,0x06,0x0	3217
519	0980	001111010100	0xd4,0x03,0x0	1724
520	1702	011010100110	0xa6,0x06,0x0	3246
521	3531	110111001011	0xcb,0x0d,0x0	6713
522	2802	101011110010	0xf2,0x0a,0x0	5362
523	3195	110001111011	0x7b,0x0c,0x0	6173
524	3215	110010001111	0x8f,0x0c,0x0	6217
525	3412	110101010100	0x54,0x0d,0x0	6524
526	1642	011001101010	0x6a,0x06,0x0	3152
527	3279	110011001111	0xcf,0x0c,0x0	6317
528	2451	100110010011	0x93,0x09,0x0	4623
529	3540	110111010100	0xd4,0x0d,0x0	6724
530	1847	011100110111	0x37,0x07,0x0	3467
531	2490	100110111010	0xba,0x09,0x0	4672
532	0757	001011110101	0xf5,0x02,0x0	1365
533	3042	101111100010	0xe2,0x0b,0x0	5742
534	0994	001111100010	0xe2,0x03,0x0	1742
535	1295	010100001111	0x0f,0x05,0x0	2417
536	1850	011100111010	0x3a,0x07,0x0	3472
